Name,Origin_Season,Origin_League,Pre_PL_G_A,Pre_PL_npxG,Pre_PL_xA,Finishing_Overperf,League_Quality_Score,Season_Control,PL_Raw_GA,PL_NP_GA,Pre_PL_Shots_p90,Pre_PL_KeyPasses_p90,Origin_League_Avg_xG_p90,Origin_League_Avg_xA_p90,Origin_League_Avg_Shots_p90,Origin_League_Avg_KP_p90
Ivan Perisic,2021,ITA-Serie A,0.4002223457476376,0.2475235947180517,0.2107276042572338,-0.0580288532276479,0.9,2020,0.3844328429046037,0.3844328429046037,1.8010005558643694,1.4508060033351864,0.14247660898399242,0.09696492195307051,1.1738422677101643,0.8669021305108874
Iyenoma Destiny Udogie,2223,ITA-Serie A,0.231107850330154,0.115727188205039,0.1063579261119826,0.0090227360131324,0.9,2022,0.1846532622076323,0.1846532622076323,0.8914159941305944,1.1225238444607484,0.1284096390494249,0.09071888897915764,1.2476647081505758,0.8966142953968871
Jadon Sancho,2021,GER-Bundesliga,0.8209313490158425,0.2590991371810665,0.3561828047773955,0.2056494070573804,1.0,2020,0.4736842105263157,0.4736842105263157,2.2467594815170426,2.8948631781084972,0.13752107015121345,0.09596904295339548,1.1703065647184547,0.8602900536607867
Jakub Kiwior,2223,ITA-Serie A,0.0,0.0401546965422462,0.0373775205644201,-0.0775322171066664,0.9,2022,0.3777544596012592,0.3777544596012592,0.5578512396694215,0.24793388429752067,0.1284096390494249,0.09071888897915764,1.2476647081505758,0.8966142953968871
Jannik Vestergaard,1718,GER-Bundesliga,0.09375,0.0613639692601282,0.0215663807466626,0.0108196499932091,1.0,2017,0.0,0.0,0.75,0.15625,0.13286080357998578,0.09269296803779477,1.2226088901378205,0.8894400372673373
Javier Manquillo,1516,FRA-Ligue 1,0.0336448598130841,0.0079698785477988,0.0526821408908222,-0.0270071596255369,0.8,2015,0.0632466619817287,0.0632466619817287,0.23551401869158878,0.5719626168224299,0.1162467877906303,0.08239113878817568,1.1188144655972636,0.8171192961600087
Jean Michael Seri,1718,FRA-Ligue 1,0.2735562310030395,0.0637584822542546,0.1491505087326396,0.0606472400161451,0.8,2017,0.1187335092348285,0.1187335092348285,1.196808510638298,2.256838905775076,0.12230306888390616,0.0814024069134665,1.1736163730436393,0.8396652293432905
Jean-Philippe Mateta,2021,GER-Bundesliga,0.7142857142857143,0.683605708680781,0.1201947593030386,-0.0895147536981053,1.0,2020,0.2510460251046025,0.2510460251046025,2.5,1.0714285714285714,0.13752107015121345,0.09596904295339548,1.1703065647184547,0.8602900536607867
Jean-Ricner Bellegarde,2223,FRA-Ligue 1,0.2947196070405239,0.0880256749238213,0.1969029006444914,0.009791031472211,0.8,2022,0.2878464818763326,0.2878464818763326,1.3999181334424886,2.099877200163733,0.13535208715905508,0.09470209454725483,1.139376874087895,0.8425136237516067
Jefferson Lerma,1718,ESP-La Liga,0.042016806722689,0.0427461430790419,0.0650014791308957,-0.0657308154872485,1.0,2017,0.0712307083498219,0.0712307083498219,1.134453781512605,0.7563025210084033,0.12332007499011235,0.09088967724842442,1.099915025068942,0.8134904087137277
Joachim Andersen,1920,FRA-Ligue 1,0.0587851077726975,0.0603173073541779,0.006846807371511,-0.0083790069529914,0.8,2019,0.0658857979502196,0.0658857979502196,0.5878510777269758,0.2351404310907903,0.12111780511341333,0.08288253026821066,1.168083013704616,0.8623501722222123
Joel Matip,1516,GER-Bundesliga,0.1764705882352941,0.0926205243860535,0.0493926206494078,0.0344574431998326,1.0,2015,0.0366897676314716,0.0366897676314716,0.9117647058823529,0.35294117647058826,0.1341355742987374,0.09476531557322125,1.2186105685725066,0.8987283846659974
Joelinton,1819,GER-Bundesliga,0.5025593299208935,0.374050194206017,0.215526212807684,-0.0870170770928076,1.0,2018,0.1322556943423953,0.1322556943423953,2.3452768729641695,1.7589576547231272,0.14758824081155159,0.10392209175493067,1.2724372874068033,0.9190828295368096
Jonas Lössl,1617,GER-Bundesliga,0.0,0.0010133592618836,0.0037161629233095,-0.0047295221851931,1.0,2016,0.0263157894736842,0.0263157894736842,0.037037037037037035,0.07407407407407407,0.12792494903822196,0.09548182894179166,1.1572051628127962,0.8665434814759735
Jonny,1718,ESP-La Liga,0.0841645885286783,0.0528959872432173,0.0504032719213785,-0.0191346706359175,1.0,2017,0.0644699140401146,0.0644699140401146,0.4208229426433915,0.6172069825436409,0.12332007499011235,0.09088967724842442,1.099915025068942,0.8134904087137277
Jordan Ayew,1415,FRA-Ligue 1,0.5848623853211009,0.3299725699716956,0.1120167857659724,0.1428730295834328,0.8,2014,0.267402376910017,0.2292020373514431,3.853211009174312,1.2041284403669725,0.11263332617924589,0.07415190993983715,1.079115209499508,0.7521590630429674
Jordan Veretout,1415,FRA-Ligue 1,0.3635798632691113,0.0560313292343176,0.2003241518704537,0.1072243821643399,0.8,2014,0.2457673402512288,0.2457673402512288,1.4543194530764452,2.013673088875078,0.11263332617924589,0.07415190993983715,1.079115209499508,0.7521590630429674
Jorginho,1718,ITA-Serie A,0.2017183414269704,0.0415288100348208,0.1286816261959223,0.0315079051962273,0.9,2017,0.0566215791129285,0.0283107895564642,0.5715353007097498,1.5801270078446021,0.11716528631159288,0.08054903690488423,1.151982831955754,0.8658703926102816
Joselu,1415,GER-Bundesliga,0.3996770286637061,0.3119498494896717,0.1310984950195313,-0.043371315845497,1.0,2014,0.419776119402985,0.419776119402985,2.870407751312071,0.6176826806620912,0.12585429814326204,0.0891297410870744,1.2260459954240324,0.8856488696883693
Joselu,1617,ESP-La Liga,0.6108597285067873,0.2700534657094779,0.0215554582081499,0.3192508045891594,1.0,2016,0.2601156069364162,0.2601156069364162,3.0542986425339365,0.6108597285067873,0.11922709998595336,0.07874500423417105,1.1181375548225625,0.8041952895544978
Josko Gvardiol,2223,GER-Bundesliga,0.0415320719889247,0.0729341092242257,0.0255882164852777,-0.0569902537205786,1.0,2022,0.1927194860813704,0.1927194860813704,0.5399169358560221,0.49838486386709735,0.1438281133071904,0.09941712680693564,1.1976565245214317,0.852762679303867
João Moutinho,1718,FRA-Ligue 1,0.2249196715458764,0.0284607859141526,0.1698682098644454,0.0265906757672783,0.8,2017,0.2653128070750081,0.2653128070750081,0.7390217779364512,1.7672259907176007,0.12230306888390616,0.0814024069134665,1.1736163730436393,0.8396652293432905
João Pedro,2021,ITA-Serie A,0.5224564619615032,0.2607649852420134,0.1456307154234181,0.1160607612960715,0.9,2020,0.5330700888450147,0.3553800592300098,2.062328139321723,1.0449129239230064,0.14247660898399242,0.09696492195307051,1.1738422677101643,0.8669021305108874
Justin Kluivert,2223,ESP-La Liga,0.3716448726772195,0.3635263338067145,0.1694608160922097,-0.1613422772217047,1.0,2022,0.3548546081813701,0.3548546081813701,2.7253957329662764,1.4246386785960081,0.1342348605964645,0.09165752809710537,1.1794918770542455,0.8330488230496258
Jéremy Doku,2223,FRA-Ligue 1,0.5638214565387627,0.2056726956843582,0.3136719760945185,0.0444767847598859,0.8,2022,0.6126237623762376,0.6126237623762376,1.8324197337509789,1.9028974158183243,0.13535208715905508,0.09470209454725483,1.139376874087895,0.8425136237516067
Kai Havertz,1920,GER-Bundesliga,0.6566680178354276,0.3393377213205433,0.3022135731495726,0.0151167233653115,1.0,2019,0.4136572554169402,0.4136572554169402,2.152411836238346,2.1159302796919337,0.15052263402589686,0.10303606013326061,1.2458638997492884,0.8899530972056109
Kalidou Koulibaly,2021,ITA-Serie A,0.0,0.0397932399097984,0.0120952351955161,-0.0518884751053146,0.9,2020,0.1492537313432835,0.1492537313432835,0.44755877034358044,0.28481012658227844,0.14247660898399242,0.09696492195307051,1.1738422677101643,0.8669021305108874
Kenny Tete,1920,FRA-Ligue 1,0.0853080568720379,0.0512764980283817,0.1256000136700569,-0.0915684548264007,0.8,2019,0.0606877950101146,0.0606877950101146,0.5971563981042655,1.023696682464455,0.12111780511341333,0.08288253026821066,1.168083013704616,0.8623501722222123
Kepa,1718,ESP-La Liga,0.0,0.0,0.0085896333058675,-0.0085896333058675,1.0,2017,0.0,0.0,0.0,0.03333333333333333,0.12332007499011235,0.09088967724842442,1.099915025068942,0.8134904087137277
Kevin De Bruyne,1415,GER-Bundesliga,0.8846657929226737,0.2277739767075502,0.4219545848633445,0.2349372313517789,1.0,2014,0.7178464606181456,0.7178464606181456,2.8309305373525557,3.302752293577982,0.12585429814326204,0.0891297410870744,1.2260459954240324,0.8856488696883693
Kieran Trippier,2021,ESP-La Liga,0.217829770068576,0.0047312878799587,0.1423503521690089,0.0707481300196083,1.0,2020,0.2137767220902612,0.2137767220902612,0.10891488503428802,1.2343686970552643,0.11837934465631214,0.07949886487748277,1.0114392809538189,0.7308285720469622
Kiko Femenía,1617,ESP-La Liga,0.0719712115153938,0.0080696605548101,0.0889150778957006,-0.0250135269351169,1.0,2016,0.1045296167247386,0.1045296167247386,0.1799280287884846,0.6837265093962416,0.11922709998595336,0.07874500423417105,1.1181375548225625,0.8041952895544978
Lamine Koné,1516,FRA-Ligue 1,0.0,0.0564038468584899,0.001949852933326,-0.0583536997918159,0.8,2015,0.035377358490566,0.035377358490566,0.6387096774193549,0.11612903225806452,0.1162467877906303,0.08239113878817568,1.1188144655972636,0.8171192961600087
Leon Bailey,2021,GER-Bundesliga,0.7112970711297072,0.2728242701441673,0.2656560710720936,0.1728167299134463,1.0,2020,0.3545051698670605,0.3545051698670605,2.4267782426778246,2.0502092050209204,0.13752107015121345,0.09596904295339548,1.1703065647184547,0.8602900536607867
Leroy Sané,1516,GER-Bundesliga,0.5442764578833693,0.2563323109827083,0.1876836777795468,0.1002604691211141,1.0,2015,0.4015616285554936,0.4015616285554936,2.6436285097192225,1.0885529157667386,0.1341355742987374,0.09476531557322125,1.2186105685725066,0.8987283846659974
Lucas Digne,1718,ESP-La Liga,0.2564102564102564,0.0416709754902582,0.2248430147002905,-0.0101037337802923,1.0,2017,0.2425876010781671,0.2425876010781671,0.25641025641025644,0.7692307692307693,0.12332007499011235,0.09088967724842442,1.099915025068942,0.8134904087137277
Lucas Paquetá,2021,FRA-Ligue 1,0.547112462006079,0.2961068981275758,0.250394564773847,0.0006109991046561,0.8,2020,0.2851969216840199,0.2444545043005885,2.1493703864524534,1.7194963091619626,0.12757076828999744,0.08555579955798066,1.1198783899592826,0.8015829200736356
Lucas Torreira,1718,ITA-Serie A,0.1409774436090225,0.0395424738071186,0.0673774512015507,0.0340575186003531,0.9,2017,0.1521555367709214,0.1521555367709214,0.9304511278195489,0.9868421052631579,0.11716528631159288,0.08054903690488423,1.151982831955754,0.8658703926102816
Luciano Vietto,1718,ESP-La Liga,0.3417721518987341,0.1968307701187043,0.1822389135066466,-0.0372975317266168,1.0,2017,0.4615384615384615,0.4615384615384615,1.481012658227848,1.7088607594936707,0.12332007499011235,0.09088967724842442,1.099915025068942,0.8134904087137277
Lyanco,2021,ITA-Serie A,0.0,0.070147497487467,0.016573895924289,-0.086721393411756,0.9,2020,0.1551724137931034,0.1551724137931034,0.5527123848515865,0.18423746161719548,0.14247660898399242,0.09696492195307051,1.1738422677101643,0.8669021305108874
Malo Gusto,2223,FRA-Ligue 1,0.0556930693069306,0.0343948806345573,0.1664777766996165,-0.1451795880272431,0.8,2022,0.3078677309007982,0.3078677309007982,0.38985148514851486,1.2809405940594059,0.13535208715905508,0.09470209454725483,1.139376874087895,0.8425136237516067
Manolo Gabbiadini,1617,ITA-Serie A,0.5252918287937743,0.4798208474967962,0.0088034429431599,0.0366675383538181,0.9,2016,0.4261363636363636,0.3409090909090909,4.202334630350195,0.35019455252918286,0.12424289286205857,0.08514082416392892,1.2080415320839255,0.8913781504199302
Manuel Akanji,2021,GER-Bundesliga,0.076595744680851,0.0756895433873572,0.007963012388729,-0.0070568110952351,1.0,2020,0.039612676056338,0.039612676056338,0.7276595744680852,0.1148936170212766,0.13752107015121345,0.09596904295339548,1.1703065647184547,0.8602900536607867
Marc Cucurella,2021,ESP-La Liga,0.1382488479262673,0.0609465727779997,0.0995787648561363,-0.0222764897078687,1.0,2020,0.1070154577883472,0.1070154577883472,0.6912442396313364,1.1059907834101383,0.11837934465631214,0.07949886487748277,1.0114392809538189,0.7308285720469622
Marcos Alonso,1516,ITA-Serie A,0.2688860435339308,0.1334893843457198,0.1612030969582087,-0.0258064377699976,0.9,2015,0.3004451038575668,0.3004451038575668,2.112676056338028,1.6517285531370038,0.11886122650566028,0.08384798263254045,1.2196197915979665,0.9066927272927565
Mario Lemina,1617,ITA-Serie A,0.2027027027027027,0.2481511041421342,0.0861862318187549,-0.1316346332581864,0.9,2016,0.1043478260869565,0.1043478260869565,1.7229729729729728,0.8108108108108107,0.12424289286205857,0.08514082416392892,1.2080415320839255,0.8913781504199302
Mario Lemina,2223,FRA-Ligue 1,0.0,0.0216456836907663,0.0073396893997163,-0.0289853730904826,0.8,2022,0.1499000666222518,0.1499000666222518,0.6308411214953271,0.4205607476635514,0.13535208715905508,0.09470209454725483,1.139376874087895,0.8425136237516067
Mario Vrancic,1617,GER-Bundesliga,0.3499675955930006,0.1001298364447411,0.2395103917513296,0.0103273673969298,1.0,2016,0.1468189233278956,0.1468189233278956,1.749837977965003,3.033052495139339,0.12792494903822196,0.09548182894179166,1.1572051628127962,0.8665434814759735
Mark Flekken,2223,GER-Bundesliga,0.0,0.0,0.0166580624440137,-0.0166580624440137,1.0,2022,0.0273307014880048,0.0273307014880048,0.0,0.11764705882352941,0.1438281133071904,0.09941712680693564,1.1976565245214317,0.852762679303867
Marten de Roon,1516,ITA-Serie A,0.0870125684821141,0.0188634953186362,0.0348647203520924,0.0332843528113853,0.9,2015,0.129543001079525,0.129543001079525,0.5800837898807606,0.5220754108926845,0.11886122650566028,0.08384798263254045,1.2196197915979665,0.9066927272927565
Martín Montoya,1718,ESP-La Liga,0.1672862453531598,0.0104323812898033,0.0831450858035689,0.0737087782597875,1.0,2017,0.0415704387990762,0.0415704387990762,0.3345724907063197,0.5436802973977695,0.12332007499011235,0.09088967724842442,1.099915025068942,0.8134904087137277
Mateo Kovacic,1718,ESP-La Liga,0.0916496945010183,0.031696368623411,0.061415432375721,-0.0014621064981138,1.0,2017,0.10250569476082,0.10250569476082,0.824847250509165,0.9164969450101833,0.12332007499011235,0.09088967724842442,1.099915025068942,0.8134904087137277
Matheus Pereira,1920,FRA-Ligue 1,0.0,0.1296349116959251,0.0880561713487482,-0.2176910830446733,0.8,2019,0.5898226676946801,0.4510408635312259,1.923076923076923,2.1153846153846154,0.12111780511341333,0.08288253026821066,1.168083013704616,0.8623501722222123
Matteo Darmian,1415,ITA-Serie A,0.1048951048951049,0.0771611021063127,0.1170406420552334,-0.0893066392664413,0.9,2014,0.0464636035105833,0.0464636035105833,1.013986013986014,1.3636363636363635,0.12315198221923442,0.08455125186280919,1.2475606469571767,0.9252732097297275
Max Meyer,1718,GER-Bundesliga,0.0,0.0100862673125505,0.0172538435876009,-0.0273401109001515,1.0,2017,0.1924447612259444,0.1924447612259444,0.4140310523289247,0.4657849338700402,0.13286080357998578,0.09269296803779477,1.2226088901378205,0.8894400372673373
Maxime Le Marchand,1718,FRA-Ligue 1,0.1064249113125739,0.0158673866109017,0.0253341998170751,0.065223324884597,0.8,2017,0.0399822301199466,0.0399822301199466,0.42569964525029563,0.39022467481277096,0.12230306888390616,0.0814024069134665,1.1736163730436393,0.8396652293432905
Micah Richards,1415,ITA-Serie A,0.0,0.0186821010379873,0.0169884098416313,-0.0356705108796186,0.9,2014,0.0878477306002928,0.0878477306002928,0.3191489361702128,0.4787234042553192,0.12315198221923442,0.08455125186280919,1.2475606469571767,0.9252732097297275
Michy Batshuayi,1516,FRA-Ligue 1,0.7956477388643318,0.5219303367964085,0.1028096990578132,0.17090770301011,0.8,2015,2.443438914027149,2.443438914027149,3.7334240054403267,0.8262495749744985,0.1162467877906303,0.08239113878817568,1.1188144655972636,0.8171192961600087
Micky van de Ven,2223,GER-Bundesliga,0.0606060606060606,0.0400597157634117,0.0493613869854898,-0.0288150421428409,1.0,2022,0.115138592750533,0.115138592750533,0.48484848484848486,0.18181818181818182,0.1438281133071904,0.09941712680693564,1.1976565245214317,0.852762679303867
Miguel Britos,1415,ITA-Serie A,0.060200668896321,0.0634887756399785,0.0149988578663621,-0.0182869646100196,0.9,2014,0.0,0.0,0.5418060200668896,0.3010033444816054,0.12315198221923442,0.08455125186280919,1.2475606469571767,0.9252732097297275
Mikkel Damsgaard,2021,ITA-Serie A,0.3045685279187817,0.1697378937003727,0.1076802906821373,0.0271503435362716,0.9,2020,0.0,0.0,1.2690355329949239,1.2690355329949239,0.14247660898399242,0.09696492195307051,1.1738422677101643,0.8669021305108874
Mohamed Salah,1617,ITA-Serie A,0.9367493995196156,0.483205042096426,0.3470881523085747,0.1064562051146149,0.9,2016,1.2796208530805686,1.2491536899119835,2.8823058446757406,2.5580464371497196,0.12424289286205857,0.08514082416392892,1.2080415320839255,0.8913781504199302
Moise Kean,1819,ITA-Serie A,1.0246679316888043,0.6509370276213146,0.0679604002969088,0.3057705037705811,0.9,2018,0.4597701149425288,0.4597701149425288,3.4155597722960156,0.8538899430740039,0.12906681791037322,0.08992179040242622,1.2823143106269654,0.9660452219438341
Moussa Diaby,2223,GER-Bundesliga,0.5592105263157895,0.3117200988344848,0.2810041026187767,-0.0335136751374719,1.0,2022,0.5642633228840126,0.5642633228840126,2.6315789473684212,1.9078947368421053,0.1438281133071904,0.09941712680693564,1.1976565245214317,0.852762679303867
N'Golo Kanté,1415,FRA-Ligue 1,0.1978021978021978,0.0450537610606084,0.0705116934682501,0.0822367432733392,0.8,2014,0.1494520092992361,0.1494520092992361,,,0.11263332617924589,0.07415190993983715,1.079115209499508,0.7521590630429674
Naby Keita,1718,GER-Bundesliga,0.5025380710659898,0.1517289722631425,0.1902399122204423,0.1605691865824049,1.0,2017,0.1918976545842217,0.1918976545842217,1.9187817258883249,1.8274111675126903,0.13286080357998578,0.09269296803779477,1.2226088901378205,0.8894400372673373
Nampalys Mendy,1718,FRA-Ligue 1,0.093071354705274,0.0021807083931309,0.0048622151310897,0.0860284311810533,0.8,2017,0.0,0.0,0.09307135470527406,0.1861427094105481,0.12230306888390616,0.0814024069134665,1.1736163730436393,0.8396652293432905
Naouirou Ahamada,2223,GER-Bundesliga,0.2524544179523141,0.0387453089688929,0.0699490743857739,0.1437600345976473,1.0,2022,0.0,0.0,1.0098176718092566,1.0098176718092566,0.1438281133071904,0.09941712680693564,1.1976565245214317,0.852762679303867
Neal Maupay,1516,FRA-Ligue 1,0.5283757338551859,0.1614947472890354,0.2286002834358502,0.1382807031303002,0.8,2015,0.4205607476635514,0.3882099209202013,2.2896281800391387,1.4090019569471623,0.1162467877906303,0.08239113878817568,1.1188144655972636,0.8171192961600087
Neto,2021,ESP-La Liga,0.0,0.0,0.0,0.0,1.0,2020,0.0,0.0,0.0,0.0,0.11837934465631214,0.07949886487748277,1.0114392809538189,0.7308285720469622
Nicolas Jackson,2223,ESP-La Liga,0.8905380333951763,0.476597675600941,0.2305967904323218,0.1833435673619134,1.0,2022,0.6068133427963095,0.6068133427963095,2.282003710575139,1.2244897959183674,0.1342348605964645,0.09165752809710537,1.1794918770542455,0.8330488230496258
Nicolas Pepe,1819,FRA-Ligue 1,0.8910891089108911,0.3680846572817579,0.2802434658194103,0.2427609858097229,0.8,2018,0.4453240969816922,0.400791687283523,3.1863186318631866,1.8901890189018904,0.1243901930736094,0.08050706381799401,1.1828251365352067,0.83945176246747
Nicolo Zaniolo,2223,ITA-Serie A,0.0993377483443708,0.4006008346817943,0.0889690617555814,-0.3902321480930049,0.9,2022,0.2195121951219512,0.2195121951219512,2.781456953642384,0.794701986754967,0.1284096390494249,0.09071888897915764,1.2476647081505758,0.8966142953968871
Nicolás Domínguez,2223,ITA-Serie A,0.194216659473457,0.0820261986992922,0.1347121923846781,-0.0225217316105132,0.9,2022,0.2333117303953337,0.2333117303953337,1.6314199395770392,1.3983599482088909,0.1284096390494249,0.09071888897915764,1.2476647081505758,0.8966142953968871
Nicolás Otamendi,1415,ESP-La Liga,0.1740812379110251,0.0902752539168185,0.0023564477802418,0.0814495362139647,1.0,2014,0.0336700336700336,0.0336700336700336,0.5802707930367504,0.08704061895551257,0.12266772239344242,0.083810392042771,1.109812637984015,0.7834857559084347
Nordin Amrabat,1516,ESP-La Liga,0.0883218842001962,0.1170852061788806,0.2281427332606821,-0.2569060552393665,1.0,2015,0.1273584905660377,0.1273584905660377,2.296368989205103,1.5014720314033365,0.12593999927826008,0.09407751956217439,1.09916863848029,0.8087244986184323
Nyom,1415,ESP-La Liga,0.0301003344481605,0.0216238310990425,0.0528644867222693,-0.0443879833731513,1.0,2014,0.0362464760370519,0.0362464760370519,0.3311036789297659,0.6020066889632107,0.12266772239344242,0.083810392042771,1.109812637984015,0.7834857559084347
Nélson Semedo,1920,ESP-La Liga,0.1287553648068669,0.0289562743460927,0.0971185372015181,0.002680553259256,1.0,2019,0.0601202404809619,0.0601202404809619,0.34334763948497854,0.5150214592274678,0.12001657435742667,0.08010820708493388,1.069561977013158,0.7561656384672363
Odsonne Edouard,1617,FRA-Ligue 1,0.1624548736462094,0.2549348750726625,0.0317675788426227,-0.1242475802690758,0.8,2016,0.3463441451346893,0.3463441451346893,1.787003610108303,0.6498194945848376,0.11869735333391775,0.08309402362739356,1.1412417079388386,0.828458156011306
Ola Aina,1920,ITA-Serie A,0.0867888138862102,0.0175785017895836,0.0979893571466365,-0.02877904505001,0.9,2019,0.1006336190831159,0.1006336190831159,0.5207328833172613,0.9546769527483124,0.14006362798283753,0.0933927030281109,1.3346376392847148,0.9836501880881074
Ola Aina,2223,ITA-Serie A,0.2076124567474048,0.084670851567831,0.2153964527595827,-0.0924548475800088,0.9,2022,0.1040462427745664,0.1040462427745664,0.8304498269896194,1.245674740484429,0.1284096390494249,0.09071888897915764,1.2476647081505758,0.8966142953968871
Oliver Burke,1920,ESP-La Liga,0.1287553648068669,0.1701762170287033,0.0842921263558286,-0.125712978577665,1.0,2019,0.1415094339622641,0.1415094339622641,1.351931330472103,0.38626609442060084,0.12001657435742667,0.08010820708493388,1.069561977013158,0.7561656384672363
Orel Mangala,2021,GER-Bundesliga,0.1706161137440758,0.0494944545665482,0.0742655981605722,0.0468560610169553,1.0,2020,0.1138519924098671,0.1138519924098671,1.066350710900474,0.8530805687203792,0.13752107015121345,0.09596904295339548,1.1703065647184547,0.8602900536607867
Oriol Romeu,1415,GER-Bundesliga,0.0,0.0197085179338398,0.0074562721006548,-0.0271647900344946,1.0,2014,0.0563204005006257,0.0563204005006257,0.581270182992465,0.24219590958019374,0.12585429814326204,0.0891297410870744,1.2260459954240324,0.8856488696883693
Pablo Fornals,1819,ESP-La Liga,0.1810136765888978,0.1417884220648632,0.1956909974888626,-0.156465742964828,1.0,2018,0.2876712328767123,0.2876712328767123,2.063555913113435,1.66532582461786,0.12773521229726004,0.08721335091482774,1.1269658990737732,0.8146893534642401
Pape Souaré,1415,FRA-Ligue 1,0.0,0.005187269393549,0.0237428071074545,-0.0289300765010036,0.8,2014,0.0298309579052038,0.0298309579052038,0.2818371607515658,0.2818371607515658,0.11263332617924589,0.07415190993983715,1.079115209499508,0.7521590630429674
Pascal Groß,1617,GER-Bundesliga,0.296269202633504,0.1120159607421506,0.2537136681135349,-0.0694604262221814,1.0,2016,0.4531722054380664,0.4229607250755287,1.6788588149231896,3.226042428675933,0.12792494903822196,0.09548182894179166,1.1572051628127962,0.8665434814759735
Pau Torres,2223,ESP-La Liga,0.0294599018003273,0.0624122437022614,0.0334554412897597,-0.0664077831916937,1.0,2022,0.0729631130928253,0.0729631130928253,0.353518821603928,0.4124386252045827,0.1342348605964645,0.09165752809710537,1.1794918770542455,0.8330488230496258
Paul Pogba,1516,ITA-Serie A,0.5966191581040768,0.2183876521786613,0.2118169969360797,0.1664145089893357,0.9,2015,0.3108211818879509,0.3108211818879509,3.699038780245276,1.6108717268810075,0.11886122650566028,0.08384798263254045,1.2196197915979665,0.9066927272927565
Pedro,1415,ESP-La Liga,0.7091267235718977,0.4612955177791089,0.3802014404732932,-0.1323702346805044,1.0,2014,0.3930131004366812,0.3930131004366812,2.2455679579776757,1.4773473407747868,0.12266772239344242,0.083810392042771,1.109812637984015,0.7834857559084347
Pedro Obiang,1415,ITA-Serie A,0.1298701298701298,0.127665954974613,0.0872455132435765,-0.0850413383480597,0.9,2014,0.0841908325537885,0.0841908325537885,0.974025974025974,0.974025974025974,0.12315198221923442,0.08455125186280919,1.2475606469571767,0.9252732097297275
Philippe Coutinho,2021,ESP-La Liga,0.5397301349325337,0.5788570796062742,0.091728254359612,-0.1308551990333525,1.0,2020,0.12,0.12,3.778110944527736,0.8095952023988006,0.11837934465631214,0.07949886487748277,1.0114392809538189,0.7308285720469622
Pierre-Emerick Aubameyang,1718,GER-Bundesliga,1.0133708655876144,0.8627988850562862,0.16202206726669,-0.0114500867353619,1.0,2017,0.8868613138686132,0.7554744525547445,3.736805066854328,1.0133708655876144,0.13286080357998578,0.09269296803779477,1.2226088901378205,0.8894400372673373
Pierre-Emile Højbjerg,1516,GER-Bundesliga,0.070754716981132,0.0815686680385315,0.0173570375169082,-0.0281709885743077,1.0,2015,0.0,0.0,1.5566037735849056,0.49528301886792453,0.1341355742987374,0.09476531557322125,1.2186105685725066,0.8987283846659974
Ragnar Klavan,1516,GER-Bundesliga,0.0,0.0212789354174206,0.0134255356316738,-0.0347044710490944,1.0,2015,0.0,0.0,0.2906350914962325,0.22604951560818085,0.1341355742987374,0.09476531557322125,1.2186105685725066,0.8987283846659974
Raphael Varane,2021,ESP-La Liga,0.0662251655629139,0.090332313298883,0.0056415967279366,-0.0297487444639057,1.0,2020,0.0,0.0,0.5960264900662252,0.13245033112582782,0.11837934465631214,0.07949886487748277,1.0114392809538189,0.7308285720469622
Raphinha,1920,FRA-Ligue 1,0.4230317273795534,0.2427270421900564,0.250568701218065,-0.070264016028568,0.8,2019,0.5698607007176023,0.5698607007176023,2.2737955346651,2.2737955346651,0.12111780511341333,0.08288253026821066,1.168083013704616,0.8623501722222123
Rasmus Højlund,2223,ITA-Serie A,0.5362946912242686,0.5015571605321322,0.0926628250644854,-0.0579252943723489,0.9,2022,0.4886877828054298,0.4886877828054298,2.6327193932827733,1.170097508125677,0.1284096390494249,0.09071888897915764,1.2476647081505758,0.8966142953968871
Rayan Ait Nouri,1920,FRA-Ligue 1,0.1392111368909512,0.0165495177052413,0.0446404234707148,0.078021195714995,0.8,2019,0.1272984441301273,0.1272984441301273,0.27842227378190254,0.6264501160092807,0.12111780511341333,0.08288253026821066,1.168083013704616,0.8623501722222123
Raúl Jiménez,1415,ESP-La Liga,0.4838709677419354,0.4416446823386414,0.3392082176381542,-0.2969819322348602,1.0,2014,0.5727012408526885,0.5154311167674196,2.7419354838709675,1.2903225806451613,0.12266772239344242,0.083810392042771,1.109812637984015,0.7834857559084347
Remo Freuler,2021,ITA-Serie A,0.16507703595011,0.0663866248782601,0.1305267173094471,-0.0318363062375972,0.9,2020,0.0,0.0,0.6603081438004402,0.9904622157006603,0.14247660898399242,0.09696492195307051,1.1738422677101643,0.8669021305108874
Renan Lodi,2021,ESP-La Liga,0.2432432432432432,0.0585171324578491,0.1525876792399464,0.0321384315454476,1.0,2020,0.0402504472271914,0.0402504472271914,0.8918918918918919,0.9729729729729729,0.11837934465631214,0.07949886487748277,1.0114392809538189,0.7308285720469622
Ricardo Pereira,1617,FRA-Ligue 1,0.2622632345798931,0.06549396673819,0.1502876383383161,0.0464816295033869,0.8,2016,0.2301054650047938,0.2301054650047938,0.8305002428363284,1.267605633802817,0.11869735333391775,0.08309402362739356,1.1412417079388386,0.828458156011306
